timestamp,home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,new_device,ip_address,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,month,weekday,hour
2023-05-26 14:06:17.468549+00:00,us,usd,inr,mobile,48.21,48.21,1.97,83.333333,False,194.75.38.184,us,False,0.128,standard,1016,0.944,0,0.247,0,0,0.0,0,5,4,14
2023-05-26 16:42:34.468549+00:00,us,usd,eur,mobile,70.74,70.74,2.11,0.925926,False,104.149.141.144,us,False,0.187,standard,1018,0.934,0,0.087,0,0,0.0,0,5,4,16
2023-05-26 20:30:16.468549+00:00,us,usd,eur,mobile,177.56,177.56,3.47,0.925926,True,96.253.170.176,us,False,0.187,standard,1016,0.794,0,0.247,0,0,0.0,0,5,4,20
2023-05-27 01:16:14.468549+00:00,us,usd,mxn,mobile,550.83,550.83,9.17,17.241379,False,106.36.144.49,us,False,0.282,enhanced,367,0.939,0,0.176,0,0,0.2,0,5,5,1
2023-05-27 01:38:13.468549+00:00,uk,gbp,cad,mobile,180.19,225.24,4.19,1.689189,False,173.47.247.132,uk,False,0.24,standard,4,0.892,0,0.407,0,0,0.0,0,5,5,1
2023-05-27 03:16:01.468549+00:00,us,usd,eur,mobile,62.18,62.18,0.71,0.925926,False,170.55.47.158,us,False,0.44,standard,263,0.522,0,0.223,0,0,0.0,0,5,5,3
2023-05-27 03:29:43.468549+00:00,us,usd,ngn,mobile,230.54,230.54,4.65,1111.111111,False,190.190.198.143,us,False,0.529,standard,298,0.336,0,0.166,0,0,0.25,0,5,5,3
2023-05-27 06:08:26.468549+00:00,unknown,usd,inr,web,102.84,102.84,2.06,83.333333,False,56.68.242.90,ca,True,0.387,standard,298,0.336,0,0.166,0,0,0.0,0,5,5,6
2023-05-27 11:02:17.468549+00:00,ca,cad,cny,mobile,322.67,238.78,6.06,5.285714,False,120.223.144.235,ca,False,0.27,low,824,0.607,0,0.282,0,0,0.0,0,5,5,11
2023-05-27 13:09:31.468549+00:00,ca,cad,eur,web,67.28,49.79,2.37,0.685185,False,57.105.179.44,uk,True,0.34,low,139,0.554,0,0.307,0,0,0.0,0,5,5,13
2023-05-27 22:47:48.468549+00:00,us,usd,php,mobile,155.98,155.98,2.94,58.823529,False,34.171.105.40,ca,True,0.259,standard,298,0.336,0,0.166,0,0,0.1,0,5,5,22
2023-05-28 05:55:57.468549+00:00,us,usd,cad,mobile,238.28,238.28,4.55,1.351351,False,236.77.32.220,us,False,0.075,standard,298,0.336,0,0.166,0,0,0.0,0,5,6,5
2023-05-28 05:56:30.468549+00:00,us,usd,ngn,mobile,235.95,235.95,4.49,1111.111111,False,149.142.36.169,us,False,0.377,standard,263,0.522,0,0.223,0,0,0.25,0,5,6,5
2023-05-28 12:51:41.468549+00:00,us,usd,php,atm,170.95,170.95,3.94,58.823529,False,164.16.112.57,us,False,0.26,standard,1018,0.934,0,0.087,0,0,0.1,0,5,6,12
2023-05-28 14:23:40.468549+00:00,us,usd,usd,atm,65.18,65.18,1.53,1.0,True,97.114.34.227,us,False,0.081,standard,263,0.372,0,0.223,0,0,0.0,0,5,6,14
2023-05-28 16:06:05.468549+00:00,us,usd,php,mobile,193.19,193.19,3.58,58.823529,False,192.247.71.66,us,False,0.103,standard,147,0.551,0,0.391,0,0,0.1,0,5,6,16
2023-05-28 19:50:40.468549+00:00,us,usd,eur,mobile,106.4,106.4,2.97,0.925926,True,175.251.54.70,us,False,0.288,standard,263,0.372,0,0.223,0,0,0.0,0,5,6,19
2023-05-28 21:31:29.468549+00:00,us,usd,gbp,mobile,208.05,208.05,4.49,0.8,False,178.67.157.243,us,False,0.295,standard,263,0.522,0,0.223,0,0,0.0,0,5,6,21
2023-05-28 22:31:39.468549+00:00,us,usd,ngn,mobile,144.73,144.73,3.38,1111.111111,True,164.105.64.137,ca,True,0.526,standard,298,0.186,0,0.166,0,0,0.25,0,5,6,22
2023-05-28 23:01:44.468549+00:00,us,usd,ngn,mobile,152.61,152.61,3.21,1111.111111,False,163.190.170.241,ca,True,0.231,enhanced,257,0.894,0,0.257,0,0,0.25,0,5,6,23
2023-05-28 23:39:39.468549+00:00,us,usd,gbp,mobile,190.88,190.88,3.72,0.8,False,201.76.119.159,us,False,0.631,standard,263,0.522,0,0.223,0,0,0.0,0,5,6,23
2023-05-29 04:17:25.468549+00:00,us,usd,eur,mobile,371.58,371.58,6.4,0.925926,False,19.77.242.48,us,False,0.311,standard,147,0.551,0,0.391,0,0,0.0,0,5,0,4
2023-05-29 04:45:18.468549+00:00,us,usd,ngn,mobile,123.8,123.8,2.46,1111.111111,False,69.104.178.155,us,False,0.43,standard,1018,0.934,0,0.087,0,0,0.25,0,5,0,4
2023-05-29 05:44:01.468549+00:00,ca,cad,gbp,mobile,62.67,46.38,2.08,0.592,False,98.120.146.113,ca,False,0.238,low,615,0.515,0,0.355,0,0,0.0,0,5,0,5
2023-05-29 08:20:13.468549+00:00,us,usd,cny,web,56.24,56.24,1.83,7.142857,False,31.99.139.130,us,False,0.378,enhanced,257,0.894,0,0.257,0,0,0.0,0,5,0,8
2023-05-29 10:16:25.468549+00:00,us,usd,usd,mobile,98.38,98.38,2.91,1.0,False,67.75.44.154,us,False,0.286,standard,147,0.551,0,0.391,0,0,0.0,0,5,0,10
2023-05-29 12:43:59.468549+00:00,ca,cad,php,atm,94.62,70.02,2.88,43.529412,True,45.108.61.183,ca,False,0.054,low,615,0.365,0,0.355,0,0,0.0,0,5,0,12
2023-05-29 13:43:32.468549+00:00,us,usd,ngn,mobile,156.53,156.53,3.05,1111.111111,False,188.1.164.232,us,False,0.384,standard,298,0.336,0,0.166,0,0,0.25,0,5,0,13
2023-05-29 16:33:21.468549+00:00,us,usd,mxn,mobile,42.5,42.5,0.58,17.241379,False,234.147.49.210,us,False,0.489,standard,1018,0.934,0,0.087,0,0,0.2,0,5,0,16
2023-05-29 19:48:18.468549+00:00,uk,gbp,eur,mobile,137.03,171.28,1.7,1.157407,False,102.18.199.114,uk,False,0.504,standard,718,0.953,0,0.169,0,0,0.05,0,5,0,19
2023-05-29 22:41:34.468549+00:00,uk,gbp,usd,mobile,87.52,109.41,1.81,1.25,False,97.38.90.116,uk,False,0.262,standard,4,0.892,0,0.407,0,0,0.0,0,5,0,22
2023-05-30 07:25:30.468549+00:00,us,usd,inr,mobile,47.6,47.6,1.17,83.333333,False,223.134.202.6,unknown,False,0.22,standard,298,0.336,0,0.166,0,0,0.0,0,5,1,7
2023-05-30 08:11:46.468549+00:00,uk,gbp,inr,atm,40.07,50.09,2.25,104.166667,False,182.169.130.220,uk,False,0.162,standard,4,0.892,0,0.407,0,1,0.0,0,5,1,8
2023-05-30 08:12:02.468549+00:00,uk,gbp,php,mobile,-47.3,59.12,9999.99,73.529412,False,97.49.2.241,uk,False,1.2,standard,4,-0.1,0,0.407,-1,0,0.0,0,5,1,8
2023-05-30 08:30:10.468549+00:00,us,usd,gbp,mobile,450.69,450.69,8.02,0.8,False,57.98.21.15,us,False,0.241,standard,298,0.336,0,0.166,0,0,0.0,0,5,1,8
2023-05-30 08:58:26.468549+00:00,uk,gbp,cny,web,157.61,197.01,3.62,8.928571,False,38.18.223.1,uk,False,0.374,standard,718,0.953,0,0.169,0,0,0.0,0,5,1,8
2023-05-30 14:55:52.468549+00:00,us,usd,inr,mobile,112.02,112.02,2.39,83.333333,True,67.11.210.63,us,False,0.116,low,616,0.552,0,0.361,0,0,0.0,1,5,1,14
2023-05-30 17:20:49.468549+00:00,us,usd,cad,web,149.61,149.61,3.07,1.351351,False,93.200.87.34,us,False,0.095,standard,1089,0.864,1,0.366,0,0,0.0,0,5,1,17
2023-05-31 00:06:42.468549+00:00,us,usd,cad,web,109.12,109.12,2.93,1.351351,True,215.121.48.64,us,False,0.267,enhanced,367,0.789,0,0.176,0,0,0.0,0,5,2,0
2023-05-31 03:53:19.468549+00:00,us,usd,cad,mobile,69.48,69.48,1.39,1.351351,False,115.120.103.173,us,False,0.876,enhanced,367,0.939,0,0.176,0,0,0.0,0,5,2,3
2023-05-31 03:57:49.468549+00:00,us,usd,php,mobile,238.62,238.62,4.8,58.823529,False,79.62.11.205,us,False,0.324,enhanced,367,0.939,0,0.176,0,0,0.1,0,5,2,3
2023-05-31 04:31:51.468549+00:00,us,usd,usd,web,301.29,301.29,5.02,1.0,False,5.220.105.123,us,False,0.216,standard,263,0.522,0,0.223,0,0,0.0,0,5,2,4
2023-05-31 06:03:19.468549+00:00,us,usd,usd,mobile,164.5,164.5,3.31,1.0,False,82.99.6.151,us,False,0.528,enhanced,367,0.939,0,0.176,0,0,0.0,0,5,2,6
2023-05-31 08:22:29.468549+00:00,uk,gbp,php,web,33.31,41.63,1.78,73.529412,True,66.159.121.69,uk,False,0.462,standard,4,0.742,0,0.407,0,0,0.0,0,5,2,8
2023-05-31 08:53:50.468549+00:00,us,usd,inr,web,554.43,554.43,8.97,83.333333,False,111.137.249.210,us,False,0.081,enhanced,367,0.939,0,0.176,0,1,0.0,0,5,2,8
2023-05-31 17:18:35.468549+00:00,ca,cad,cny,mobile,47.47,35.13,1.48,5.285714,False,195.99.168.36,uk,True,0.225,standard,564,0.658,0,0.4,0,0,0.0,0,5,2,17
2023-05-31 22:18:44.468549+00:00,uk,gbp,php,web,46.99,58.73,1.42,73.529412,False,88.156.156.52,uk,False,0.143,standard,4,0.892,0,0.407,0,0,0.0,0,5,2,22
2023-05-31 22:32:04.468549+00:00,us,usd,ngn,mobile,130.94,130.94,2.25,1111.111111,False,60.50.65.104,us,False,0.419,standard,1018,0.934,0,0.087,0,0,0.25,0,5,2,22
2023-05-31 22:47:18.468549+00:00,us,usd,php,atm,332.81,332.81,6.63,58.823529,True,88.113.202.172,us,False,0.15,standard,263,0.372,0,0.223,0,0,0.1,0,5,2,22
2023-06-01 07:01:58.468549+00:00,uk,gbp,cad,mobile,85.37,106.71,2.39,1.689189,False,213.28.171.65,uk,False,0.251,standard,4,0.892,0,0.407,0,0,0.0,0,6,3,7
2023-06-01 10:12:09.468549+00:00,ca,cad,gbp,mobile,133.04,98.45,3.8,0.592,False,252.197.135.233,ca,False,0.075,standard,172,0.881,0,0.199,0,0,0.0,0,6,3,10
2023-06-01 17:07:39.468549+00:00,us,usd,php,web,545.76,545.76,-1.0,58.823529,False,14.56.60.137,us,False,1.2,standard,147,-0.1,0,0.391,-1,0,0.1,0,6,3,17
2023-06-01 17:45:44.468549+00:00,uk,gbp,mxn,mobile,297.92,372.4,5.49,21.551724,False,26.253.196.13,uk,False,0.302,standard,4,0.892,0,0.407,0,0,0.0,0,6,3,17
2023-06-01 17:47:10.468549+00:00,uk,gbp,cny,web,64.78,80.98,1.53,8.928571,False,110.4.47.18,uk,False,0.289,standard,718,0.953,0,0.169,3,4,0.0,0,6,3,17
2023-06-01 18:29:06.468549+00:00,us,usd,ngn,mobile,20.55,20.55,1.26,1111.111111,True,179.170.101.143,us,False,0.189,standard,298,0.186,0,0.166,0,0,0.25,0,6,3,18
2023-06-02 00:32:31.468549+00:00,uk,gbp,cny,mobile,154.9,193.63,4.22,8.928571,False,53.232.33.203,uk,False,0.235,standard,718,0.953,0,0.169,0,0,0.0,0,6,4,0
2023-06-02 07:48:01.468549+00:00,us,usd,gbp,web,44.0,44.0,1.61,0.8,False,16.37.137.157,us,False,0.757,standard,147,0.551,0,0.391,0,0,0.0,0,6,4,7
2023-06-02 12:34:31.468549+00:00,us,usd,php,web,148.64,148.64,2.96,58.823529,False,218.53.166.23,us,False,0.157,standard,298,0.336,0,0.166,0,0,0.1,0,6,4,12
2023-06-02 12:38:53.468549+00:00,us,usd,cad,mobile,355.62,355.62,6.58,1.351351,False,38.18.1.8,us,False,0.188,standard,1016,0.944,0,0.247,0,0,0.0,0,6,4,12
2023-06-02 16:26:25.468549+00:00,us,usd,inr,mobile,228.81,228.81,4.55,83.333333,False,55.49.47.218,us,False,0.059,standard,147,0.551,0,0.391,0,0,0.0,0,6,4,16
2023-06-02 20:08:38.468549+00:00,us,usd,cny,atm,99.85,99.85,2.13,7.142857,False,128.29.110.86,us,False,0.377,standard,263,0.522,0,0.223,0,0,0.0,0,6,4,20
2023-06-02 21:01:32.468549+00:00,us,usd,cny,mobile,139.97,139.97,2.59,7.142857,False,233.24.196.215,us,False,0.284,enhanced,367,0.939,0,0.176,0,0,0.0,0,6,4,21
2023-06-03 04:22:41.468549+00:00,ca,cad,cny,mobile,81.78,60.52,2.06,5.285714,False,33.113.62.74,ca,False,0.509,low,615,0.515,0,0.355,0,0,0.0,0,6,5,4
2023-06-03 07:12:13.468549+00:00,us,usd,ngn,mobile,96.35,96.35,2.8,1111.111111,True,64.90.115.87,us,False,0.242,enhanced,257,0.744,0,0.257,0,0,0.25,0,6,5,7
2023-06-03 13:49:29.468549+00:00,us,usd,cad,web,531.67,531.67,8.19,1.351351,False,224.209.171.237,us,False,0.567,enhanced,477,0.901,0,0.462,0,0,0.0,0,6,5,13
2023-06-03 18:03:12.468549+00:00,uk,gbp,php,web,341.22,426.52,5.44,73.529412,False,101.61.101.166,uk,False,0.209,standard,718,0.953,0,0.169,0,0,0.0,0,6,5,18
2023-06-03 22:02:59.468549+00:00,us,usd,ngn,web,150.87,150.87,3.54,1111.111111,False,26.210.171.171,us,False,0.339,standard,1018,0.934,0,0.087,0,1,0.25,0,6,5,22
2023-06-04 01:50:55.468549+00:00,us,usd,mxn,web,125.29,125.29,2.04,17.241379,True,163.120.155.206,ca,True,0.43,standard,147,0.401,0,0.391,0,0,0.2,0,6,6,1
2023-06-04 03:30:48.468549+00:00,us,usd,gbp,mobile,122.38,122.38,2.23,0.8,False,56.153.209.94,us,False,0.581,standard,263,0.522,0,0.223,0,0,0.0,0,6,6,3
2023-06-04 03:52:37.468549+00:00,us,usd,usd,mobile,209.54,209.54,3.84,1.0,False,56.58.245.42,us,False,0.498,standard,147,0.551,0,0.391,0,0,0.0,0,6,6,3
2023-06-04 04:10:38.468549+00:00,us,usd,inr,web,44.11,44.11,0.72,83.333333,True,10.113.109.8,ca,True,0.75,standard,298,0.186,0,0.166,0,0,0.0,0,6,6,4
2023-06-04 04:35:57.468549+00:00,us,usd,cad,atm,107.65,107.65,2.19,1.351351,False,78.192.167.103,us,False,0.824,standard,298,0.336,0,0.166,0,0,0.0,0,6,6,4
2023-06-04 05:49:33.468549+00:00,us,usd,php,web,171.33,171.33,3.57,58.823529,False,209.78.219.8,us,False,0.189,standard,298,0.336,0,0.166,0,0,0.1,0,6,6,5
2023-06-04 07:14:20.468549+00:00,us,usd,eur,web,65.31,65.31,2.23,0.925926,False,49.56.120.252,us,False,0.376,standard,298,0.336,0,0.166,0,0,0.0,0,6,6,7
2023-06-04 07:41:08.468549+00:00,us,usd,inr,web,461.52,461.52,8.36,83.333333,False,133.117.137.127,us,False,0.976,enhanced,257,0.894,0,0.257,0,0,0.0,0,6,6,7
2023-06-04 09:16:03.468549+00:00,us,usd,cad,atm,503.33,503.33,8.93,1.351351,True,44.117.232.238,ca,True,0.978,standard,1018,0.784,0,0.087,0,0,0.0,0,6,6,9
2023-06-04 16:05:34.468549+00:00,uk,gbp,gbp,mobile,477.45,596.81,8.22,1.0,False,115.91.49.191,uk,False,0.057,standard,4,0.892,0,0.407,0,0,0.0,0,6,6,16
2023-06-04 18:41:48.468549+00:00,us,usd,cad,atm,398.75,398.75,6.72,1.351351,False,133.237.242.242,us,False,0.164,standard,298,0.336,0,0.166,0,1,0.0,0,6,6,18
2023-06-04 20:08:16.468549+00:00,us,usd,cny,mobile,320.4,320.4,6.32,7.142857,False,76.169.78.17,us,False,0.521,standard,830,0.799,0,0.102,0,0,0.0,0,6,6,20
2023-06-04 20:48:00.468549+00:00,us,usd,usd,mobile,67.58,67.58,1.54,1.0,False,33.128.27.236,us,False,0.388,standard,298,0.336,0,0.166,0,0,0.0,0,6,6,20
2023-06-04 20:49:13.468549+00:00,us,usd,cny,mobile,446.72,446.72,8.27,7.142857,False,119.66.249.216,us,False,0.193,standard,298,0.336,0,0.166,0,0,0.0,0,6,6,20
2023-06-04 23:07:27.468549+00:00,us,usd,eur,mobile,50.92,50.92,1.75,0.925926,False,56.62.108.241,us,False,0.129,standard,147,0.551,0,0.391,0,0,0.0,0,6,6,23
2023-06-05 00:33:26.468549+00:00,us,usd,cny,web,303.45,303.45,4.74,7.142857,False,19.195.238.8,us,False,0.261,standard,263,0.522,0,0.223,0,0,0.0,0,6,0,0
2023-06-05 02:10:31.468549+00:00,us,usd,usd,mobile,282.41,282.41,5.32,1.0,False,135.106.80.111,us,False,0.427,enhanced,367,0.939,0,0.176,0,0,0.0,0,6,0,2
2023-06-05 04:21:33.468549+00:00,us,usd,cad,mobile,83.29,83.29,3.16,1.351351,True,253.13.59.110,us,False,0.333,standard,1018,0.784,0,0.087,0,0,0.0,0,6,0,4
2023-06-05 11:44:33.468549+00:00,us,usd,inr,mobile,613.37,613.37,8.98,83.333333,False,37.153.45.195,us,False,0.419,standard,263,0.522,0,0.223,0,0,0.0,0,6,0,11
2023-06-05 16:13:15.468549+00:00,us,usd,eur,mobile,85.18,85.18,1.7,0.925926,False,205.25.82.252,us,False,0.35,standard,263,0.522,0,0.223,0,0,0.0,0,6,0,16
2023-06-05 16:39:20.468549+00:00,us,usd,usd,web,40.03,40.03,0.95,1.0,False,207.6.166.85,us,False,0.106,enhanced,367,0.939,0,0.176,0,0,0.0,0,6,0,16
2023-06-05 17:12:56.468549+00:00,us,usd,cny,mobile,727.1,727.1,11.45,7.142857,False,216.52.126.202,us,False,0.99,low,616,0.702,0,0.361,0,0,0.0,1,6,0,17
2023-06-05 18:50:51.468549+00:00,us,usd,ngn,mobile,122.6,122.6,2.91,1111.111111,False,194.151.38.91,us,False,0.202,standard,830,0.799,0,0.102,0,0,0.25,0,6,0,18
2023-06-05 20:50:18.468549+00:00,us,usd,cad,mobile,102.87,102.87,3.28,1.351351,False,36.198.139.132,uk,True,0.724,standard,298,0.336,0,0.166,0,0,0.0,0,6,0,20
2023-06-05 20:50:50.468549+00:00,us,usd,inr,mobile,771.96,771.96,13.43,83.333333,True,36.29.235.80,us,False,0.478,standard,263,0.372,0,0.223,0,0,0.0,0,6,0,20
2023-06-05 23:35:40.468549+00:00,us,usd,eur,web,138.84,138.84,3.43,0.925926,False,211.210.131.233,us,False,0.905,enhanced,367,0.939,0,0.176,0,0,0.0,0,6,0,23
2023-06-05 23:43:09.468549+00:00,us,usd,cny,web,278.28,278.28,4.99,7.142857,False,130.21.132.137,us,False,0.883,standard,263,0.522,0,0.223,0,0,0.0,0,6,0,23
2023-06-05 23:59:04.468549+00:00,uk,gbp,mxn,mobile,50.99,63.73,2.26,21.551724,True,122.171.99.210,uk,False,0.367,standard,718,0.803,0,0.169,0,0,0.0,0,6,0,23
2023-06-06 08:48:51.468549+00:00,uk,gbp,ngn,mobile,80.96,101.2,1.9,1388.888889,False,24.214.20.111,uk,False,0.251,standard,718,0.953,0,0.169,0,0,0.22,0,6,1,8
2023-06-06 10:19:53.468549+00:00,us,usd,php,web,413.44,413.44,6.86,58.823529,False,53.222.112.153,us,False,0.258,enhanced,257,0.894,0,0.257,0,0,0.1,0,6,1,10
2023-06-06 12:20:30.468549+00:00,us,usd,eur,mobile,36.54,36.54,0.72,0.925926,False,31.183.122.71,ca,True,0.946,standard,263,0.522,0,0.223,0,0,0.0,0,6,1,12
2023-06-07 01:53:41.468549+00:00,ca,cad,cad,web,436.58,323.07,7.63,1.0,False,245.199.235.1,ca,False,0.904,standard,172,0.881,0,0.199,0,1,0.0,0,6,2,1
2023-06-07 05:09:34.468549+00:00,ca,cad,ngn,unknown,94.6,70.0,2.93,822.222222,False,25.216.100.170,ca,False,0.337,low,615,0.515,0,0.355,0,0,0.0,0,6,2,5
2023-06-07 08:33:40.468549+00:00,us,usd,cny,web,151.65,151.65,2.89,7.142857,False,11.194.57.207,us,False,0.147,standard,1018,0.934,0,0.087,0,1,0.0,0,6,2,8
2023-06-07 10:12:32.468549+00:00,us,usd,ngn,mobile,192.05,192.05,4.15,1111.111111,False,9.27.220.196,us,False,0.153,standard,147,0.551,0,0.391,0,0,0.25,0,6,2,10
2023-06-07 11:14:32.468549+00:00,us,usd,ngn,web,126.73,126.73,3.45,1111.111111,False,191.74.183.148,us,False,0.289,standard,263,0.522,0,0.223,0,0,0.25,0,6,2,11
2023-06-07 14:59:48.468549+00:00,us,usd,eur,atm,48.02,48.02,1.73,0.925926,False,8.193.180.91,us,False,0.215,standard,147,0.551,0,0.391,0,0,0.0,0,6,2,14
2023-06-07 18:21:36.468549+00:00,us,usd,ngn,mobile,138.32,138.32,2.74,1111.111111,False,94.103.138.192,us,False,0.535,standard,263,0.522,0,0.223,0,0,0.25,0,6,2,18
2023-06-08 05:24:36.468549+00:00,us,usd,cny,web,49.13,49.13,0.94,7.142857,False,163.121.11.13,us,False,0.151,standard,298,0.336,0,0.166,0,0,0.0,0,6,3,5
2023-06-08 07:23:15.468549+00:00,ca,cad,gbp,mobile,308.99,228.65,5.44,0.592,False,147.235.56.99,ca,False,0.114,low,615,0.515,0,0.355,0,0,0.0,0,6,3,7
2023-06-08 10:29:58.468549+00:00,uk,gbp,cad,mobile,134.4,168.0,2.78,1.689189,False,38.10.155.174,uk,False,0.097,standard,4,0.892,0,0.407,0,0,0.0,0,6,3,10
2023-06-08 14:55:10.468549+00:00,us,usd,cad,web,115.87,115.87,3.66,1.351351,False,225.162.157.117,us,False,0.472,standard,1018,0.934,0,0.087,0,0,0.0,0,6,3,14
2023-06-08 16:43:36.468549+00:00,us,usd,usd,web,80.89,80.89,2.38,1.0,False,67.202.142.158,us,False,0.16,enhanced,367,0.939,0,0.176,0,0,0.0,0,6,3,16
2023-06-08 18:22:07.468549+00:00,us,usd,usd,mobile,241.16,241.16,4.69,1.0,False,47.159.213.67,us,False,0.804,enhanced,367,0.939,0,0.176,1,1,0.0,0,6,3,18
2023-06-08 20:29:22.468549+00:00,uk,gbp,inr,web,251.38,314.23,4.08,104.166667,False,83.101.190.132,uk,False,0.435,standard,718,0.953,0,0.169,0,0,0.0,0,6,3,20
2023-06-09 00:31:45.468549+00:00,us,usd,inr,mobile,61.11,61.11,2.13,83.333333,False,250.174.90.253,us,False,0.365,standard,298,0.336,0,0.166,0,0,0.0,0,6,4,0
2023-08-17 01:49:27.468549+00:00,us,usd,php,mobile,342.93,342.93,6.29,58.823529,False,224.117.126.253,us,False,0.335,standard,263,0.522,0,0.223,0,0,0.1,0,8,3,1
2023-06-09 01:56:36.468549+00:00,us,usd,ngn,web,58.28,58.28,2.19,1111.111111,False,179.18.217.14,us,False,0.134,standard,263,0.522,0,0.223,0,0,0.25,0,6,4,1
2023-06-09 04:44:08.468549+00:00,us,usd,php,mobile,360.15,360.15,7.31,58.823529,False,49.208.182.254,us,False,0.111,standard,147,0.551,0,0.391,0,1,0.1,0,6,4,4
2023-06-09 09:31:56.468549+00:00,us,usd,mxn,mobile,134.92,134.92,2.58,17.241379,False,45.87.91.125,us,False,0.218,standard,1018,0.934,0,0.087,0,0,0.2,0,6,4,9
2023-06-09 11:01:43.468549+00:00,us,usd,ngn,mobile,168.97,168.97,3.88,1111.111111,False,247.217.173.42,us,False,0.282,enhanced,367,0.939,0,0.176,0,0,0.25,0,6,4,11
2023-06-09 13:41:35.468549+00:00,us,usd,cny,web,155.11,155.11,4.06,7.142857,False,19.97.132.236,us,False,0.944,standard,1018,0.934,0,0.087,0,0,0.0,0,6,4,13
2023-06-09 16:43:02.468549+00:00,us,usd,php,web,127.03,127.03,3.11,58.823529,False,13.143.63.27,us,False,0.211,standard,298,0.336,0,0.166,0,0,0.1,1,6,4,16
2023-06-09 17:15:57.468549+00:00,uk,gbp,inr,mobile,108.33,135.41,2.72,104.166667,False,34.146.213.217,uk,False,0.256,low,704,0.515,0,0.283,0,0,0.0,0,6,4,17
2023-06-09 21:49:33.468549+00:00,us,usd,usd,mobile,37.83,37.83,1.78,1.0,False,29.231.39.132,us,False,0.062,enhanced,367,0.939,0,0.176,0,0,0.0,0,6,4,21
2023-06-10 03:55:15.468549+00:00,uk,gbp,php,mobile,168.39,210.49,4.24,73.529412,False,24.171.97.239,us,True,0.622,standard,4,0.892,0,0.407,0,0,0.0,0,6,5,3
2023-06-10 09:23:10.468549+00:00,us,usd,usd,mobile,333.77,333.77,5.81,1.0,False,178.8.48.155,us,False,0.368,standard,298,0.336,0,0.166,0,0,0.0,0,6,5,9
2023-06-10 09:42:40.468549+00:00,us,usd,inr,mobile,43.0,43.0,1.71,83.333333,False,15.106.72.244,us,False,0.297,enhanced,257,0.894,0,0.257,0,1,0.0,0,6,5,9
2023-06-10 18:23:41.468549+00:00,us,usd,php,mobile,96.29,96.29,2.87,58.823529,False,88.146.60.105,us,False,0.21,standard,298,0.336,0,0.166,0,0,0.1,0,6,5,18
2023-06-11 00:45:39.468549+00:00,uk,gbp,php,mobile,21.59,26.98,1.02,73.529412,False,12.232.36.191,uk,False,0.171,standard,4,0.892,0,0.407,0,0,0.0,0,6,6,0
2023-06-11 04:54:16.468549+00:00,us,usd,inr,mobile,93.13,93.13,3.03,83.333333,False,163.39.187.191,us,False,0.401,standard,298,0.336,0,0.166,0,0,0.0,0,6,6,4
2023-06-11 05:09:58.468549+00:00,us,usd,cny,web,196.19,196.19,3.48,7.142857,False,62.60.111.63,us,False,0.078,standard,263,0.522,0,0.223,0,0,0.0,0,6,6,5
2023-06-11 06:45:14.468549+00:00,us,usd,php,web,163.19,163.19,3.39,58.823529,False,19.232.70.34,us,False,0.291,standard,147,0.551,0,0.391,0,0,0.1,0,6,6,6
2023-06-11 07:32:24.468549+00:00,us,usd,ngn,web,141.48,141.48,3.98,1111.111111,False,65.41.218.185,ca,True,0.361,standard,263,0.522,0,0.223,0,0,0.25,0,6,6,7
2023-06-11 12:50:35.468549+00:00,uk,gbp,ngn,mobile,146.44,183.05,3.32,1388.888889,False,106.184.198.19,uk,False,0.307,standard,718,0.953,0,0.169,0,0,0.22,0,6,6,12
2023-06-11 13:16:28.468549+00:00,us,usd,gbp,mobile,177.69,177.69,3.7,0.8,False,242.9.135.63,us,False,0.217,standard,34,0.427,0,0.068,0,0,0.0,0,6,6,13
2023-06-11 17:25:15.468549+00:00,us,usd,eur,web,51.19,51.19,1.44,0.925926,False,223.152.112.167,us,False,0.872,enhanced,367,0.939,0,0.176,0,0,0.0,0,6,6,17
2023-06-11 21:33:34.468549+00:00,us,usd,eur,web,289.35,289.35,5.15,0.925926,False,48.225.170.115,us,False,0.474,standard,147,0.551,0,0.391,4,4,0.0,0,6,6,21
2023-06-11 23:42:15.468549+00:00,us,usd,eur,atm,40.1,40.1,1.55,0.925926,False,196.223.35.215,us,False,0.271,enhanced,367,0.939,0,0.176,0,0,0.0,0,6,6,23
2023-12-06 02:22:28.468549+00:00,us,usd,usd,web,131.69,131.69,2.03,1.0,False,147.54.186.63,us,False,0.953,standard,147,0.551,0,0.391,0,0,0.0,0,12,2,2
2023-06-12 06:36:35.468549+00:00,us,usd,cny,mobile,102.57,102.57,1.9,7.142857,False,176.80.253.82,us,False,0.43,enhanced,661,0.92,0,0.259,0,0,0.0,0,6,0,6
2023-06-12 06:56:01.468549+00:00,us,usd,gbp,mobile,238.47,238.47,4.48,0.8,False,232.250.201.166,us,False,0.046,standard,147,0.551,0,0.391,0,1,0.0,0,6,0,6
2023-06-12 07:02:36.468549+00:00,uk,gbp,ngn,mobile,445.73,557.17,6.74,1388.888889,False,21.238.245.95,uk,False,0.283,standard,4,0.892,0,0.407,0,0,0.22,0,6,0,7
